pair,open_time,close_time,side,alpha,beta,half_life_minutes,qty_y,qty_x,entry_price_y,entry_price_x,exit_price_y,exit_price_x,u_entry,u_exit,spread_change,entry_z,exit_z,z_change,pnl,fees,reason
PSA-EXR,2023-02-01 20:35:00+00:00,2023-02-01 20:53:00+00:00,-1,-12.481336399575945,0.5667194761558052,316.3619262578526,-239.71290634748274,135.849972713031,158.81,305.57,158.075,305.51,-1.8811339293534388,-2.5821307607841106,-0.7009968314306718,1.9244350519444637,0.39278732413171774,-1.531647727812746,164.06818066089912,3.969807141721822,mean_revert
KO-PEP,2023-02-02 14:30:00+00:00,2023-02-02 14:40:00+00:00,1,-45.12095855315954,3.5787898440941777,443.98716909748765,64.76050228532753,-231.76422787716797,168.62,60.71,169.11,60.64,-3.5273728817979872,-2.7868575927113852,0.740515289086602,-2.513671998387528,-0.3578992446429543,2.155772753744574,46.70585050521574,1.2502915659971605,mean_revert
PSA-EXR,2023-02-02 14:31:00+00:00,2023-02-02 14:44:00+00:00,-1,-12.481336399575945,0.5667194761558052,316.3619262578526,-332.632463210262,188.50929530293485,161.25,309.24,162.23,310.55,-1.5209944068452614,-1.2833969206093627,0.2375974862358987,2.640207591514515,3.0025275193317844,0.3623199278172695,-84.65786340735464,5.625226308146361,adverse
PSA-EXR,2023-02-02 14:45:00+00:00,2023-02-02 14:47:00+00:00,-1,-12.481336399575945,0.5667194761558052,316.3619262578526,-429.2674566440695,243.27422816006188,161.93,310.31,162.5,310.79,-1.44738424633195,-1.1494095948867482,0.29797465144520174,2.65341375169212,3.2262076868388894,0.5727939351467692,-135.1789787240089,7.268157953726345,adverse
PSA-EXR,2023-02-02 14:48:00+00:00,2023-02-02 14:49:00+00:00,-1,-12.481336399575945,0.5667194761558052,316.3619262578526,-427.72706078658894,242.40125582663794,162.29,311.0,162.54,310.68,-1.4784206848794668,-1.0470704525096153,0.4313502323698515,2.548496432967077,3.3945249970673106,0.8460285641002336,-191.7417659921933,7.241598931023601,adverse
KO-PEP,2023-02-02 15:07:00+00:00,2023-02-02 15:35:00+00:00,-1,-45.12095855315954,3.5787898440941777,443.98716909748765,-140.2491041716755,501.92206965289864,169.03,60.43,170.4,60.71,-2.115311725451619,-1.747372881797986,0.36793884365363283,1.9874153344401182,3.14790525357765,1.160489919137532,-54.32160002235792,2.7185068099740493,adverse
KO-PEP,2023-02-02 15:36:00+00:00,2023-02-02 16:00:00+00:00,-1,-45.12095855315954,3.5787898440941777,443.98716909748765,-139.01214243168764,497.495243540297,170.44,60.74,170.27,60.66,-1.8147365771208115,-1.698433389593248,0.11630318752756352,2.915629485303027,3.1359019482850257,0.22027246298199854,-18.859938218091177,2.6923829482498935,adverse
KO-PEP,2023-02-02 16:02:00+00:00,2023-02-02 16:03:00+00:00,-1,-45.12095855315954,3.5787898440941777,443.98716909748765,-139.22820317697514,498.26847954123934,170.14,60.635,170.07,60.565,-1.7389636434909335,-1.5584483544043337,0.18051528908659975,2.981346598099004,3.536379325058557,0.5550327269595532,-27.82562789438575,2.692808548886166,adverse
KO-PEP,2023-02-02 17:17:00+00:00,2023-02-02 17:18:00+00:00,-1,-45.12095855315954,3.5787898440941777,443.98716909748765,-132.57866098234206,474.47116546721077,169.62,60.335,169.64,60.31,-1.1853266902626558,-1.0758569441603356,0.10946974610232019,2.968626167211327,3.1854095929738335,0.21678342576250653,-17.068652358242623,2.5553000019185994,adverse
PSA-EXR,2023-02-02 16:07:00+00:00,2023-02-03 19:39:00+00:00,-1,-12.481336399575945,0.5667194761558052,316.3619262578526,-418.7146922409073,237.2937710455062,165.29,313.56,162.21,307.42,0.07077745616166453,0.47043503975831413,0.3996575835966496,2.824790509529419,0.39952994154644844,-2.42526056798297,-174.38593018357722,7.043428066160355,mean_revert
XLF-KBE,2023-02-01 15:39:00+00:00,2023-02-06 14:30:00+00:00,-1,-3.424253841484592,1.416787180236504,691.4674962005608,-422.9937329518361,599.2920981665446,48.91,36.4,50.035,36.41,0.7632004808758452,1.8740326090734811,1.1108321281976359,2.9539175691606476,,,-472.02426442527576,2.1492358361244497,descreen
KO-PEP,2023-02-02 18:24:00+00:00,2023-02-06 14:30:00+00:00,-1,-45.12095855315954,3.5787898440941777,443.98716909748765,-133.0069346907596,476.003867065388,169.04,60.015,169.9,60.09,-0.6201139401525495,-0.028523178459607834,0.5915907616929417,2.885695369793605,,,-81.24572133294558,2.560047528795961,descreen
PSA-EXR,2023-02-06 15:05:00+00:00,2023-02-06 20:25:00+00:00,-1,-5.074973759559602,0.5389744024055811,159.40552523763523,-197.16694598677802,106.26793688735718,164.78,305.51,167.7,307.65,5.1929040806305125,6.959498859482579,1.7665947788520668,2.98290221951874,0.9677398923935862,-2.0151623271251538,-351.6020087237153,3.287911381268905,time_stop
SLB-HAL,2023-02-06 16:02:00+00:00,2023-02-07 14:30:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,767.9205714338397,-553.0833915780494,37.85,52.88,38.61,53.25,-0.4393790505510893,0.05413394220312995,0.4935129927542192,-1.6829142352607724,-0.3472414373930188,1.3356727978677536,376.02372421261015,2.955055193229584,mean_revert
MAR-HLT,2023-02-06 14:31:00+00:00,2023-02-07 14:34:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-198.49971071991067,142.3551532789986,146.69,173.53,145.34,171.79,1.9721928160713276,1.870043333369921,-0.10214948270140667,1.9049617495962654,0.3748460919519019,-1.5301156576443635,17.61138577952785,2.6652569868915497,mean_revert
MAR-HLT,2023-02-07 15:02:00+00:00,2023-02-07 16:35:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-199.23313421487302,142.88113195002603,146.15,172.09,145.95,172.5,2.4648966924563354,1.970862949874487,-0.4940337425818484,1.9178587039876156,0.23583961249684873,-1.682019091490767,95.74163738248618,2.68625356000201,mean_revert
PSA-EXR,2023-02-07 14:41:00+00:00,2023-02-07 19:31:00+00:00,-1,-5.074973759559602,0.5389744024055811,159.40552523763523,-195.35307173171356,105.29030509469494,166.31,302.015,167.11,303.15,8.606619617038035,8.794883670307712,0.18826405326967688,1.7014180467201399,0.3444317206912216,-1.3569863260289183,-40.006171493222446,3.2282103903271713,mean_revert
MAR-HLT,2023-02-07 19:06:00+00:00,2023-02-07 20:25:00+00:00,1,20.269818524835955,0.7171554697118234,259.8618311061347,436.8873468726505,-313.316150457608,146.19,173.58,147.72,175.14,1.4363350425857107,1.8475725098353166,0.41123746724960597,-1.8857661678977329,-0.3874633972407786,1.4983027706569543,173.69388652773674,5.970559473558669,mean_revert
PSA-EXR,2023-02-07 20:44:00+00:00,2023-02-08 14:35:00+00:00,-1,-5.074973759559602,0.5389744024055811,159.40552523763523,-192.74542809504794,103.88485192393638,168.56,302.96,166.44,301.17,10.347288806764766,9.192052987070724,-1.1552358196940418,1.662913928950829,0.29447646974333386,-1.3684374592074953,219.49804512235656,3.168377495303585,mean_revert
MAR-HLT,2023-02-08 14:32:00+00:00,2023-02-08 14:36:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-197.44980379401704,141.60220678440567,147.47,173.73,147.2,174.11,2.6087617221289747,2.0662426436384465,-0.5425190784905283,2.3690205901224775,0.3458230401057867,-2.0231975500166905,104.43433703537855,2.685948567085609,mean_revert
MAR-HLT,2023-02-08 14:51:00+00:00,2023-02-08 14:59:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-197.55697513741566,141.67906529952035,147.39,173.79,148.54,174.83,2.4857323939462503,2.8898907054459357,0.4041583114996854,1.9114789352522032,3.381997719450048,1.4705187841978449,-82.55003670018641,2.7057432036613434,adverse
MAR-HLT,2023-02-08 15:00:00+00:00,2023-02-08 15:03:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-196.45069872826673,140.88569312168605,148.22,174.665,148.52,174.77,2.6882213579484073,2.912920033628666,0.22469867568025848,2.63000938553404,3.4174753886426323,0.7874660031085923,-46.83218435880262,2.689972518099962,adverse
SLB-HAL,2023-02-08 14:30:00+00:00,2023-02-08 15:08:00+00:00,-1,0.20334406904514146,0.7202351547183423,425.5609248792373,-1371.499278173318,987.8019948112545,39.26,53.8,39.17,54.2,0.3080046071080389,-0.07008945477929984,-0.37809406188733874,1.891930347512172,0.04252389529998917,-1.849406452212183,513.1927082178601,5.363024742240944,mean_revert
MAR-HLT,2023-02-08 15:04:00+00:00,2023-02-08 15:08:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-196.199195239564,140.70532601911128,148.41,174.78,148.35,174.53,2.795748478931529,2.9150373463594974,0.11928886742796863,2.9777140073778687,3.3280908819204718,0.350376874542603,-26.087552348598777,2.6831725581952406,adverse
MAR-HLT,2023-02-08 15:13:00+00:00,2023-02-08 15:15:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-196.45069872826673,140.88569312168605,148.22,174.47,148.51,174.68,2.828066674542214,2.9674640259027,0.13939735136048625,2.9001391956133005,3.3303761669064227,0.4302369712931222,-30.073947382772147,2.6892403071315503,adverse
MAR-HLT,2023-02-08 15:22:00+00:00,2023-02-08 15:23:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-196.46395361651503,140.8951989372937,148.21,174.38,148.12,174.18,2.882610666816305,2.9360417607586555,0.05343109394235057,2.8849561831709645,3.0380359843450226,0.15307980117405817,-13.17935228999892,2.6820683280288016,adverse
PSA-EXR,2023-02-08 17:17:00+00:00,2023-02-08 18:08:00+00:00,-1,-5.074973759559602,0.5389744024055811,159.40552523763523,-194.80255042391943,104.99358820181506,166.78,299.73,167.24,301.79,10.308176126534761,9.65788885757928,-0.6502872689554806,1.6701402013981264,0.11855983226253346,-1.551580369135593,123.46437882491867,3.2132396758161024,mean_revert
MAR-HLT,2023-02-08 15:24:00+00:00,2023-02-08 18:15:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-196.5302548967582,140.942747263069,148.16,174.27,147.57,174.5,2.9114977684845655,2.1565520104508664,-0.7549457580336991,2.9401335022727366,0.09892690249161475,-2.8412065997811218,145.68985830396645,2.679823955626007,mean_revert
MAR-HLT,2023-02-09 14:30:00+00:00,2023-02-09 14:31:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-194.74266028293,139.66076400813472,149.52,175.77,150.595,176.31,3.195764563916839,3.883500610272449,0.6877360463556101,2.7079078576968247,4.438696556183461,1.7307886984866365,-136.629090251135,2.6975430113791035,adverse
MAR-HLT,2023-02-09 14:38:00+00:00,2023-02-09 14:43:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-194.248983092086,139.30672071044899,149.9,176.03,150.3,176.44,3.3893041417917686,3.4952703992099146,0.10596625741814591,2.938784612495724,3.091546006758698,0.1527613942629742,-23.272582743596512,2.688744998044607,adverse
SLB-HAL,2023-02-08 20:07:00+00:00,2023-02-09 14:48:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,741.2852238911204,-533.8996779196422,39.21,54.69,38.78,54.4,-0.38300468059128434,-0.604136485722961,-0.22113180513167663,-1.7567909423546741,-3.0816944381059113,-1.3249034957512371,-166.8112988495521,2.889559173066309,adverse
MAR-HLT,2023-02-09 15:08:00+00:00,2023-02-09 15:09:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-192.93614209848724,138.36520961102772,150.92,176.93,150.98,176.78,3.7638642190511007,3.9314375395078685,0.16757332045676776,2.951231870754625,3.249398415879622,0.2981665451249973,-35.01043499201798,2.6794850244533537,adverse
SLB-HAL,2023-02-09 15:20:00+00:00,2023-02-09 15:23:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,755.9374155727135,-544.4527014623972,38.45,54.07,38.46,54.2,-0.6964588846659083,-0.7800894547793007,-0.08363057011339237,-2.9603499625472045,-3.3774872520728296,-0.4171372895256251,-66.14861150549682,2.9291344711094243,adverse
PSA-EXR,2023-02-08 20:46:00+00:00,2023-02-09 16:14:00+00:00,1,-5.074973759559602,0.5389744024055811,159.40552523763523,431.33383541101927,-232.4778961779614,165.92,300.92,166.34,300.98,8.806796587672125,9.194458123527795,0.38766153585567054,-1.7547248805658517,-0.38437157279943396,1.3703533077664178,160.12557373326115,7.085963368695588,mean_revert
SLB-HAL,2023-02-09 17:11:00+00:00,2023-02-09 17:12:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,764.2859223973397,-550.465589566899,38.03,54.305,37.96,54.25,-1.2857141460247234,-1.316101212515214,-0.03038706649049061,-2.997574892774104,-3.0703817383309957,-0.07280684555689154,-26.168159734045073,2.943752592410364,adverse
SLB-HAL,2023-02-09 17:13:00+00:00,2023-02-09 17:14:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,764.6880723170437,-550.7552320765369,38.01,54.29,38.0,54.285,-1.2949106187039519,-1.3013094429303536,-0.0063988242264017,-2.9968795836685675,-3.0016534686797334,-0.004773885011165824,-7.840899288850945,2.9477947260661232,adverse
SLB-HAL,2023-02-09 17:15:00+00:00,2023-02-09 17:19:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,765.0906456638808,-551.0451795532816,37.99,54.27,37.905,54.27,-1.300505915609584,-1.3855059156095848,-0.08500000000000085,-2.9860734703050444,-3.1680472716587222,-0.1819738013536778,-67.97800402234282,2.9452991409123,adverse
SLB-HAL,2023-02-09 17:47:00+00:00,2023-02-09 17:56:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,772.6154606265507,-556.464815822147,37.62,54.0,37.53,53.97,-1.4760424238356293,-1.5444353691940762,-0.06839294535844687,-2.9702714597168045,-3.017920266816512,-0.047648807099707646,-55.79288019908345,2.951433217361786,adverse
MAR-HLT,2023-02-09 16:00:00+00:00,2023-02-10 15:05:00+00:00,-1,20.269818524835955,0.7171554697118234,259.8618311061347,-191.51488138321292,137.3459447151822,152.04,177.13,147.22,171.31,4.740433125108751,4.0942779588315545,-0.6461551662771967,2.910826048230524,0.3201476375226934,-2.590678410707831,121.16215229340581,2.586177731319723,mean_revert
PSA-EXR,2023-02-10 14:41:00+00:00,2023-02-10 20:01:00+00:00,1,-5.074973759559602,0.5389744024055811,159.40552523763523,155.94803626210393,-84.05199965069136,163.15,296.9,162.02,299.34,8.203473685342601,5.7583761434729865,-2.4450975418696146,-1.718047618657491,-0.9126012683971324,0.8054463502603585,-383.8295014443946,2.521341320531201,time_stop
SLB-HAL,2023-02-09 18:06:00+00:00,2023-02-13 14:30:00+00:00,1,0.20334406904514146,0.7202351547183423,425.5609248792373,774.4682554961586,-557.7992638217204,37.53,54.01,38.82,56.0,-1.5732447753828112,-1.7165127332723173,-0.1432679578895062,-2.935635376739154,,,-114.02156623779972,3.0650808226188606,descreen
IWM-SPY,2023-02-13 14:31:00+00:00,2023-02-13 14:32:00+00:00,-1,134.2259387614221,1.4228772778257053,407.45940272008244,-50.50691635569556,71.86514365556269,408.59,190.04,408.56,189.73,3.9604633605808317,4.371555316706861,0.4110919561260289,2.2922076521511188,3.0373572617051963,0.7451496095540775,-22.47649101515775,1.7135039726026444,adverse
IWM-SPY,2023-02-13 14:33:00+00:00,2023-02-13 14:34:00+00:00,-1,134.2259387614221,1.4228772778257053,407.45940272008244,-50.50197233138449,71.85810891570945,408.63,189.79,408.55,189.6,4.35618268003725,4.546529362824174,0.1903466827869238,2.996303898621327,3.3279412367482615,0.33163733812693463,-11.32572681979496,1.7128439123202823,adverse
IWM-SPY,2023-02-13 14:37:00+00:00,2023-02-13 14:38:00+00:00,-1,134.2259387614221,1.4228772778257053,407.45940272008244,-50.52546507142701,71.89153620170981,408.44,189.65,408.75,189.8,4.365385498932881,4.461953907259044,0.09656840832616354,2.9526953013930255,3.112217921717512,0.15952262032448639,-6.594028612837121,1.7148648709515155,adverse
IWM-SPY,2023-02-13 14:41:00+00:00,2023-02-13 15:19:00+00:00,-1,134.2259387614221,1.4228772778257053,407.45940272008244,-50.4279279470558,71.75275284369756,409.23,190.22,410.3,190.71,4.344345450572291,4.717135584437699,0.3727901338654078,2.865799149161365,3.0970123254347506,0.23121317627338556,-20.51776132651183,1.718727316574928,adverse
IWM-SPY,2023-02-13 15:20:00+00:00,2023-02-14 16:26:00+00:00,-1,134.2259387614221,1.4228772778257053,407.45940272008244,-50.28784012908752,71.55342507061032,410.37,190.84,410.6,191.51,4.602161538320274,3.8788337621771234,-0.7233277761431509,2.9008632362103595,0.39394896956837194,-2.5069142666419877,34.65702238800318,1.7175691796137957,mean_revert
IWM-SPY,2023-02-15 19:47:00+00:00,2023-02-16 14:45:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,108.91144582315512,-154.96762155691275,413.375,194.42,409.16,192.41,2.5132608837043335,1.1582442121339795,-1.355016671570354,-1.6630714551313575,-3.210603668789749,-1.5475322136583913,-151.29580117704126,3.718976361838386,adverse
IWM-SPY,2023-02-16 14:56:00+00:00,2023-02-16 15:00:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,109.90141212414673,-156.37622211240685,409.04,192.24,408.86,192.19,1.2801333493643483,1.171277213255621,-0.10885613610872724,-2.928525309619352,-3.0059616023845352,-0.07743629276518327,-15.712854951168143,3.749411874443105,adverse
IWM-SPY,2023-02-16 15:01:00+00:00,2023-02-17 14:32:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,110.00450015492099,-156.52290372901135,408.58,191.92,405.99,192.16,1.275454078268524,-1.6560364684096385,-2.9314905466781624,-2.87782898163596,-3.2120115621362597,-0.3341825805002996,-326.21406070612994,3.736908409923159,adverse
IWM-SPY,2023-02-17 14:35:00+00:00,2023-02-17 14:37:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,110.22644978336541,-156.8387108121468,406.46,192.29,406.05,192.1,-1.3710105145269722,-1.5106638317400325,-0.1396533172130603,-2.969606538935589,-3.0396182015103697,-0.07001166257478086,-19.137797670946224,3.744308314077446,adverse
IWM-SPY,2023-02-17 14:40:00+00:00,2023-02-17 14:50:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,110.44932747547097,-157.155838415978,405.55,191.715,404.83,191.39,-1.4628560797771684,-1.7204209644838215,-0.2575648847066532,-2.965335671612418,-3.0113229289296584,-0.04598725731724018,-32.18743115496303,3.739562857816447,adverse
IWM-SPY,2023-02-17 14:51:00+00:00,2023-02-17 14:52:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,110.59636989870602,-157.3650617388756,404.87,191.42,404.78,191.4,-1.723107282818546,-1.784649737262157,-0.06154245444361095,-2.999551093035021,-3.0262814365329653,-0.026730343497944453,-10.550715627333362,3.7443435712209503,adverse
IWM-SPY,2023-02-17 14:53:00+00:00,2023-02-17 14:54:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,110.68221745594373,-157.48721227742598,404.5,191.13,404.36,191.15,-1.6804728722491973,-1.8489304178056045,-0.16845754555640724,-2.9449188549891314,-3.04135048068964,-0.09643162570050867,-22.388211793246512,3.74295710386577,adverse
IWM-SPY,2023-02-17 14:56:00+00:00,2023-02-17 15:24:00+00:00,1,134.2259387614221,1.4228772778257053,407.45940272008244,110.64327941324915,-157.43180822123284,404.54,191.17,406.01,192.71,-1.6973879633621323,-2.418618971213732,-0.7212310078515998,-2.916547631301909,-3.0378811448289103,-0.12133351352700128,-83.5624120050732,3.763048081844354,adverse
